Title,Director,Cast,Genre,Year
Li'l Abner,Melvin Frank,"Peter Palmer, Leslie Parrish, Stella Stevens, Howard St. John, Stubby Kaye, Julie Newmar",Musical comedy,1959
The Little Savage,Byron Haskin,"Pedro Armendáriz, Christiane Martel",Adventure,1959
Lone Texan,Paul Landres,"Willard Parker, Audrey Dalton",Western,1959
The Man in the Net,Michael Curtiz,"Alan Ladd, Carolyn Jones, Diane Brewster",Film noir,1959
The Man Who Understood Women,Nunnally Johnson,"Henry Fonda, Leslie Caron",Drama,1959
The Mating Game,George Marshall,"Debbie Reynolds, Tony Randall",Comedy,1959
Middle of the Night,Delbert Mann,"Fredric March, Kim Novak",Drama,1959
The Miracle,Irving Rapper,"Carroll Baker, Roger Moore",Drama,1959
The Miracle of the Hills,Paul Landres,"Rex Reason, Betty Lou Gerson",Western,1959
Miracle on 34th Street,William Corrigan,"Ed Wynn, Orson Bean, Mary Healy, Peter Lind Hayes",Fantasy,1959
Muscle Up a Little Closer,Jules White,Three Stooges,Short subject,1959
Never So Few,John Sturges,"Frank Sinatra, Steve McQueen, Peter Lawford, Gina Lollobrigida",War drama,1959
Never Steal Anything Small,Charles Lederer,"James Cagney, Shirley Jones",Drama,1959
Night of the Ghouls,Ed Wood,"Kenne Duncan, Duke Moore",Horror,1959
Night of the Quarter Moon,Hugo Haas,"Julie London, Dean Jones",Drama,1959
No Name on the Bullet,Jack Arnold,"Audie Murphy, Charles Drake, Joan Evans",Western,1959
North by Northwest,Alfred Hitchcock,"Cary Grant, Eva Marie Saint, James Mason, Martin Landau, Leo G. Carroll, Jessie Royce Landis",Suspense,1959
The Nun's Story,Fred Zinnemann,"Audrey Hepburn, Peter Finch, Edith Evans, Colleen Dewhurst, Peggy Ashcroft",Drama,1959
Odds Against Tomorrow,Robert Wise,"Harry Belafonte, Shelley Winters",Film noir,1959
On the Beach,Stanley Kramer,"Gregory Peck, Ava Gardner, Fred Astaire, Anthony Perkins",Science fiction,1959
Operation Dames,Louis Clyde Stoumen,Eve Meyer,War drama,1959
Operation Petticoat,Blake Edwards,"Cary Grant, Tony Curtis",War comedy,1959
The Oregon Trail,Gene Fowler Jr.,"Fred MacMurray, Nina Shipman",Western,1959
Paratroop Command,William Witney,Richard Bakalyan,War drama,1959
"Pier 5, Havana",Edward L. Cahn,"Cameron Mitchell, Allison Hayes",Drama,1959
Pillow Talk,Michael Gordon,"Doris Day, Rock Hudson, Tony Randall",Comedy,1959
Plan 9 from Outer Space,Ed Wood,"Bela Lugosi, Vampira, Tor Johnson",Science fiction,1959
Plunderers of Painted Flats,Albert Gannaway,"Corinne Calvet, John Carroll",Western,1959
Porgy and Bess,Otto Preminger,"Sidney Poitier, Dorothy Dandridge, Sammy Davis, Jr., Pearl Bailey, Diahann Carroll, Ivan Dixon, Brock Peters",Musical,1959
Pork Chop Hill,Lewis Milestone,"Gregory Peck, Woody Strode, Rip Torn, George Peppard",War,1959
Prisoner of the Volga,Victor Tourjansky,"John Derek, Elsa Martinelli, Dawn Addams",Drama,1959
A Private's Affair,Raoul Walsh,"Sal Mineo, Barbara Eden",Musical,1959
Pull My Daisy,,,Short subject,1959
The Rabbit Trap,Philip Leacock,"Ernest Borgnine, Bethel Leslie",Drama,1959
The Rebel Set,Gene Fowler Jr.,"Kathleen Crowley, John Lupton",Drama,1959
The Remarkable Mr. Pennypacker,Henry Levin,"Clifton Webb, Dorothy McGuire, Charles Coburn, Jill St. John",Comedy,1959
Return of the Fly,Edward Bernds,"Vincent Price, Brett Halsey",Science fiction,1959
Ride Lonesome,Budd Boetticher,"Randolph Scott, Karen Steele",Western,1959
Rio Bravo,Howard Hawks,"John Wayne, Dean Martin, Ricky Nelson, Angie Dickinson, Walter Brennan, Ward Bond",Western,1959
Riot in Juvenile Prison,Edward L. Cahn,"Scott Marlowe, Dorothy Provine",Drama,1959
The Rookie,George O'Hanlon,"Tommy Noonan, Julie Newmar, Peter Marshall",Comedy,1959
The Sad Horse,James Clark,"Rex Reason, Patrice Wymore, David Ladd",Drama,1959
Say One for Me,Frank Tashlin,"Bing Crosby, Debbie Reynolds, Robert Wagner, Ray Walston",Musical,1959
The Scapegoat,Robert Hamer,"Alec Guinness, Bette Davis",Drama,1959
Shadows,John Cassavetes,"Ben Carruthers, Lelia Goldoni",Drama,1959
The Shaggy Dog,Charles Barton,"Fred MacMurray, Tommy Kirk",Comedy,1959
Shake Hands with the Devil,Michael Anderson,"James Cagney, Don Murray, Dana Wynter",Drama,1959
Sleeping Beauty,Clyde Geronimi,"Eleanor Audley, Mary Costa",Animated film,1959
Solomon and Sheba,King Vidor,"Yul Brynner, Gina Lollobrigida",Drama,1959
Some Like It Hot,Billy Wilder,"Marilyn Monroe, Jack Lemmon, Tony Curtis, George Raft, Pat O'Brien, Joe E. Brown",Comedy,1959
The Sound and the Fury,Martin Ritt,"Yul Brynner, Joanne Woodward, Margaret Leighton, Stuart Whitman, Jack Warden",Drama,1959
Space Invasion of Lapland,Virgil W. Vogel,"Barbara Wilson, Robert Burton",Science fiction,1959
Speed Crazy,William J. Hole Jr.,"Brett Halsey, Yvonne Lime",Crime,1959
A Stranger in My Arms,Helmut Käutner,"Jeff Chandler, June Allyson, Mary Astor",War drama,1959
"Suddenly, Last Summer",Joseph L. Mankiewicz,"Katharine Hepburn, Elizabeth Taylor, Montgomery Clift",Drama,1959
A Summer Place,Delmer Daves,"Richard Egan, Sandra Dee, Troy Donahue",Drama,1959
Surrender - Hell!,John Barnwell,"Keith Andes, Susan Cabot",War,1959
Take a Giant Step,Philip Leacock,"Johnny Nash, Estelle Hemsley, Ruby Dee",Drama,1959
Tarzan's Greatest Adventure,John Guillermin,"Gordon Scott, Sean Connery",Adventure,1959
"Tarzan, the Ape Man",Joseph M. Newman,"Denny Miller, Joanna Barnes",Adventure,1959
Teenage Zombies,Jerry Warren,"Don Sullivan, Katherine Victor",Horror,1959
Teenagers from Outer Space,Tom Graeff,"Dawn Bender, Bryan Grant",Science fiction,1959
Ten Seconds to Hell,Robert Aldrich,"Jack Palance, Jeff Chandler",War,1959
Terror Is a Man,Gerardo de León,"Francis Lederer, Greta Thyssen",Horror,1959
That Kind of Woman,Sidney Lumet,"Sophia Loren, Tab Hunter, Jack Warden",Drama,1959
These Thousand Hills,Richard Fleischer,"Don Murray, Richard Egan, Lee Remick, Patricia Owens",Western,1959
They Came to Cordura,Robert Rossen,"Gary Cooper, Rita Hayworth, Van Heflin, Richard Conte, Dick York, Tab Hunter",Western,1959
Third Man on the Mountain,Ken Annakin,"Michael Rennie, James MacArthur, Janet Munro",Family,1959
This Earth Is Mine,Henry King,"Rock Hudson, Jean Simmons, Dorothy McGuire",Drama,1959
This Happy Feeling,Blake Edwards,"Debbie Reynolds, Curd Jürgens, John Saxon",Comedy,1959
Thunder in the Sun,Russell Rouse,"Susan Hayward, Jeff Chandler",Western,1959
Timbuktu,Jacques Tourneur,"Victor Mature, Yvonne De Carlo",Adventure,1959
The Tingler,William Castle,"Vincent Price, Judith Evelyn",Science fiction,1959
Tokyo After Dark,Norman T. Herman,"Richard Long, Lawrence Dobkin",Drama,1959
The Trap,Norman Panama,"Richard Widmark, Lee J. Cobb, Earl Holliman, Tina Louise",Crime,1959
Up Periscope,Gordon Douglas,"James Garner, Edmond O'Brien, Andra Martin, Alan Hale Jr.",War,1959
Verboten!,Samuel Fuller,"Susan Cummings, James Best",Drama,1959
Warlock,Edward Dmytryk,"Richard Widmark, Henry Fonda, Anthony Quinn, Dorothy Malone",Western,1959
Watusi,Kurt Neumann,"George Montgomery, Taina Elg",Adventure,1959
The Wasp Woman,Roger Corman,"Susan Cabot, Anthony Eisley",Horror,1959
Westbound,Budd Boetticher,"Randolph Scott, Virginia Mayo, Karen Steele",Western,1959
The Wild and the Innocent,Jack Sher,"Audie Murphy, Joanne Dru, Sandra Dee",Western,1959
Window Water Baby Moving,Stan Brakhage,,Experimental,1959
Woman Obsessed,Henry Hathaway,"Susan Hayward, Stephen Boyd",Drama,1959
The Wonderful Country,Robert Parrish,"Robert Mitchum, Julie London, Pedro Armendáriz, Albert Dekker, Satchel Paige",Western,1959
"The World, the Flesh and the Devil",Ranald MacDougall,"Harry Belafonte, Inger Stevens",Science fiction,1959
The Wreck of the Mary Deare,Michael Anderson,"Gary Cooper, Charlton Heston, Michael Redgrave",Thriller,1959
Yellowstone Kelly,Gordon Douglas,"Clint Walker, Edd Byrnes, Ray Danton",Western,1959
The Young Captives,Irvin Kershner,"Steven Marlo, Luana Patten",Drama,1959
The Young Land,Ted Tetzlaff,"Dennis Hopper, Patrick Wayne",Western,1959
The Young Philadelphians,Vincent Sherman,"Paul Newman, Barbara Rush, Robert Vaughn, Brian Keith, Alexis Smith",Drama,1959
The 3rd Voice,Hubert Cornfield,"Edmond O'Brien, Laraine Day, Julie London",unknown,1960
5 Branded Women,Martin Ritt,"Silvana Mangano, Jeanne Moreau, Vera Miles, Barbara Bel Geddes, Carla Gravina",unknown,1960
12 to the Moon,David Bradley,"Ken Clark, Tom Conway",unknown,1960
13 Fighting Men,Harry W. Gerstad,"Grant Williams, Carole Matthews",unknown,1960
13 Ghosts,William Castle,"Charles Herbert, Jo Morrow",unknown,1960
The Adventures of Huckleberry Finn,Michael Curtiz,"Tony Randall, Patty McCormack, Eddie Hodges, Archie Moore",unknown,1960
The Alamo,John Wayne,"John Wayne, Richard Widmark, Laurence Harvey, Chill Wills, Frankie Avalon, Richard Boone",unknown,1960
All the Fine Young Cannibals,Michael Anderson,"Natalie Wood, Robert Wagner, George Hamilton",unknown,1960
All the Young Men,Hall Bartlett,"Alan Ladd, Sidney Poitier, James Darren",unknown,1960
The Amazing Transparent Man,Edgar G. Ulmer,"Marguerite Chapman, Douglas Kennedy",unknown,1960
The Angel Wore Red,Nunnally Johnson,"Ava Gardner, Dirk Bogarde, Joseph Cotten",unknown,1960
The Apartment,Billy Wilder,"Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston, Jack Kruschen, Edie Adams",unknown,1960
Butterfield 8,Daniel Mann,"Elizabeth Taylor, Laurence Harvey, Eddie Fisher, Dina Merrill",unknown,1960
Because They're Young,Paul Wendkos,"Dick Clark, Tuesday Weld",unknown,1960
The Bellboy,Jerry Lewis,"Jerry Lewis, Bob Clayton, Milton Berle",unknown,1960
Bells Are Ringing,Vincente Minnelli,"Judy Holliday, Dean Martin",unknown,1960
Beyond the Time Barrier,Edgar G. Ulmer,"Darlene Tompkins, Robert Clarke",unknown,1960
The Big Night,Sidney Salkow,"Venetia Stevenson, Randy Sparks, Dick Contino",unknown,1960
The Boy and the Pirates,Bert I. Gordon,"Charles Herbert, Susan Gordon, Murvyn Vye",unknown,1960
The Bramble Bush,Daniel Petrie,"Richard Burton, Angie Dickinson, Barbara Rush",unknown,1960
A Breath of Scandal,Michael Curtiz,"Sophia Loren, Maurice Chevalier, John Gavin",unknown,1960
Cage of Evil,Edward L. Cahn,"Ron Foster, Pat Blair",unknown,1960
Can-Can,Walter Lang,"Frank Sinatra, Shirley MacLaine, Maurice Chevalier, Louis Jourdan, Juliet Prowse",unknown,1960
The Cape Canaveral Monsters,Phil Tucker,"Scott Peters, Jason Johnson",unknown,1960
Cash McCall,Joseph Pevney,"James Garner, Natalie Wood, Nina Foch, E. G. Marshall",unknown,1960
Chartroose Caboose,William Reynolds,"Molly Bee, Ben Cooper",unknown,1960
Cimarron,Anthony Mann,"Glenn Ford, Maria Schell, Anne Baxter",unknown,1960
Cinderfella,Frank Tashlin,"Jerry Lewis, Ed Wynn, Anna Maria Alberghetti",unknown,1960
A Circle of Deception,Jack Lee,"Bradford Dillman, Suzy Parker",unknown,1960
College Confidential,Albert Zugsmith,"Steve Allen, Mamie Van Doren, Herbert Marshall, Jayne Meadows",unknown,1960
Comanche Station,Budd Boetticher,"Randolph Scott, Nancy Gates, Claude Akins",unknown,1960
Crack in the Mirror,Richard Fleischer,"Orson Welles, Juliette Gréco, Bradford Dillman",unknown,1960
The Crowded Sky,Joseph Pevney,"Dana Andrews, Rhonda Fleming",unknown,1960
The Dark at the Top of the Stairs,Delbert Mann,"Robert Preston, Dorothy McGuire, Eve Arden, Shirley Knight, Angela Lansbury",Drama,1960
Desire in the Dust,Robert L. Lippert,"Raymond Burr, Martha Hyer, Joan Bennett",Drama,1960
Dinosaurus!,Irvin Yeaworth,"Ward Ramsey, Paul Lukather, Kristina Hanson",Sci-fi,1960
Elmer Gantry,Richard Brooks,"Burt Lancaster, Jean Simmons, Arthur Kennedy, Shirley Jones, Dean Jagger, Patti Page",Drama,1960
Esther and the King,Raoul Walsh,"Joan Collins, Richard Egan, Denis O'Dea",Biblical,1960
Exodus,Otto Preminger,"Paul Newman, Eva Marie Saint, Ralph Richardson, Sal Mineo, Peter Lawford, Lee J. Cobb, Jill Haworth, Hugh Griffith, John Derek",Drama,1960
The Facts of Life,Melvin Frank,"Bob Hope, Lucille Ball, Ruth Hussey",Comedy,1960
Five Guns to Tombstone,Edward L. Cahn,"James Brown, Walter Coy",Western,1960
Flaming Star,Don Siegel,"Elvis Presley, Steve Forrest, Barbara Eden, John McIntire, Dolores del Río",Western,1960
Four Fast Guns,William Hole,"Martha Vickers, James Craig",Western,1960
Freckles,Andrew V. McLaglen,Carol Christensen,Drama,1960
From the Terrace,Mark Robson,"Paul Newman, Joanne Woodward, Myrna Loy, Ina Balin, Leon Ames, George Grizzard",Drama,1960
G.I. Blues,Norman Taurog,"Elvis Presley, Juliet Prowse, Robert Ivers",Musical,1960
The Gallant Hours,Robert Montgomery,"James Cagney, Dennis Weaver","Biography, War",1960
Girl of the Night,Joseph Cates,"Anne Francis, Lloyd Nolan, Kay Medford",Drama,1960
The Grass Is Greener,Stanley Donen,"Cary Grant, Deborah Kerr, Robert Mitchum, Jean Simmons",Comedy,1960
Gunfighters of Abilene,Edward L. Cahn,"Buster Crabbe, Barton MacLane, Judith Ames",Western,1960
Guns of the Timberland,Robert D. Webb,"Alan Ladd, Jeanne Crain, Gilbert Roland",Western,1960
Hell Bent for Leather,George Sherman,"Audie Murphy, Felicia Farr, Stephen McNally",Western,1960
Hell to Eternity,Phil Karlson,"Jeffrey Hunter, David Janssen, Vic Damone",War,1960
Heller in Pink Tights,George Cukor,"Sophia Loren, Anthony Quinn, Margaret O'Brien, Steve Forrest",Western,1960
The High Powered Rifle,Maury Dexter,"Allison Hayes, Willard Parker",Western,1960
High Time,Blake Edwards,"Bing Crosby, Fabian, Tuesday Weld, Nicole Maurey",Musical,1960
Home from the Hill,Vincente Minnelli,"Robert Mitchum, Eleanor Parker, George Peppard, George Hamilton",Drama,1960
The Horse with the Flying Tail,Larry Lansburgh,George Fenneman (narrator),Documentary,1960
House of Usher,Roger Corman,"Vincent Price, Mark Damon, Myrna Fahey",Horror,1960
Hyde and Go Tweet,Friz Freleng,,Animated,1960
The Hypnotic Eye,George Blair,"Jacques Bergerac, Allison Hayes",Sci-fi,1960
I Aim at the Stars,J. Lee Thompson,"Curd Jürgens, Herbert Lom, Gia Scala",Biography,1960
Ice Palace,Vincent Sherman,"Richard Burton, Robert Ryan, Martha Hyer, Jim Backus, Carolyn Jones",Drama,1960
I'll Give My Life,William Claxton,"Angie Dickinson, Ray Collins",Drama,1960
Inherit the Wind,Stanley Kramer,"Spencer Tracy, Fredric March, Gene Kelly, Harry Morgan, Claude Akins, Dick York",Drama,1960
It Started in Naples,Melville Shavelson,"Clark Gable, Sophia Loren, Vittorio De Sica",Romantic comedy,1960
Key Witness,Phil Karlson,"Jeffrey Hunter, Pat Crowley, Dennis Hopper",Crime,1960
The Last Voyage,Andrew L. Stone,"Robert Stack, Dorothy Malone, George Sanders, Woody Strode, Jack Kruschen",Adventure,1960
Last Woman on Earth,Roger Corman,"Betsy Jones-Moreland, Antony Carbone, Robert Towne",Science-fiction,1960
The Leech Woman,Edward Dein,"Grant Williams, Coleen Gray, Phillip Terry, Gloria Talbott",Science-fiction,1960
Let's Make Love,George Cukor,"Marilyn Monroe, Yves Montand, Tony Randall, Frankie Vaughan, Milton Berle, Gene Kelly, Bing Crosby",Musical comedy,1960
Let No Man Write My Epitaph,Philip Leacock,"Burl Ives, Shelley Winters, James Darren, Jean Seberg",Drama,1960
The Little Shop of Horrors,Roger Corman,"Jonathan Haze, Jackie Joseph, Mel Welles, Dick Miller, Jack Nicholson",Sci-fi comedy,1960
The Lost World,Irwin Allen,"Michael Rennie, Jill St. John, David Hedison, Fernando Lamas, Claude Rains",Science-fiction,1960
Macumba Love,Douglas Fowley,"Walter Reed, Ziva Rodann",Horror,1960
The Magnificent Seven,John Sturges,"Yul Brynner, Eli Wallach, Steve McQueen, Charles Bronson, Robert Vaughn, James Coburn, Brad Dexter, Horst Buchholz",Western,1960
Man on a String,André de Toth,"Ernest Borgnine, Kerwin Mathews","Crime, Drama",1960
Mice Follies,Robert McKimson,,Animated,1960
Midnight Lace,David Miller,"Doris Day, Rex Harrison, John Gavin, Roddy McDowall, Myrna Loy",Suspense,1960
Moment of Danger,Laszlo Benedek,"Trevor Howard, Dorothy Dandridge",Drama,1960
The Mountain Road,Daniel Mann,"James Stewart, Lisa Lu, Glenn Corbett, Harry Morgan",War,1960
"Murder, Inc.",Stuart Rosenberg,"Stuart Whitman, May Britt, Peter Falk, Henry Morgan",Crime,1960
The Music Box Kid,Edward L. Cahn,"Ron Foster, Luana Patten",Crime,1960
Never on Sunday,Jules Dassin,"Melina Mercouri, Jules Dassin, Giorgos Fountas",Drama,1960
None but the Brave,George Sherman,"Richard Basehart, Stuart Erwin, Arthur Shields",Western,1960
Noose for a Gunman,Edward L. Cahn,"Jim Davis, Lyn Thomas",Western,1960
North to Alaska,Henry Hathaway,"John Wayne, Stewart Granger, Capucine, Fabian, Ernie Kovacs, Mickey Shaughnessy",Western comedy,1960
Ocean's 11,Lewis Milestone,"Frank Sinatra, Dean Martin, Sammy Davis Jr., Peter Lawford, Joey Bishop, Angie Dickinson, Richard Conte, George Raft, Cesar Romero",Crime drama,1960
Oklahoma Territory,Edward L. Cahn,"Bill Williams, Gloria Talbott, Ted de Corsia",Western,1960
"Once More, with Feeling!",Stanley Donen,"Yul Brynner, Kay Kendall, Gregory Ratoff",Comedy,1960
One Foot in Hell,James B. Clark,"Alan Ladd, Dan O'Herlihy",Western,1960
Pay or Die,Richard Wilson,"Ernest Borgnine, Zohra Lampert",Crime,1960
Pepe,George Sidney,"Cantinflas, Dan Dailey, Shirley Jones",Comedy,1960
Platinum High School,Charles F. Haas,"Mickey Rooney, Dan Duryea",Drama,1960
Please Don't Eat the Daisies,Charles Walters,"Doris Day, David Niven, Janis Paige",Comedy,1960
The Plunderers,Joseph Pevney,"Jeff Chandler, John Saxon, Dolores Hart",Western,1960
Pollyanna,David Swift,"Hayley Mills, Jane Wyman, Richard Egan, Karl Malden",Family comedy,1960
Portrait in Black,Michael Gordon,"Lana Turner, Anthony Quinn, Richard Basehart, Sandra Dee, John Saxon",Suspense,1960
Pretty Boy Floyd,Herbert J. Leder,"John Ericson, Barry Newman",Drama,1960
The Private Lives of Adam and Eve,Mickey Rooney,"Mickey Rooney, Mamie Van Doren, Mel Tormé, Tuesday Weld, Fay Spain, Paul Anka",Comedy,1960
Private Property,Leslie Stevens,"Corey Allen, Warren Oates",Crime drama,1960
The Purple Gang,Frank McDonald,"Barry Sullivan, Robert Blake",Crime,1960
Psycho,Alfred Hitchcock,"Anthony Perkins, Janet Leigh, Vera Miles, John Gavin, John McIntire, Martin Balsam",Suspense,1960
The Pusher,Gene Milford,"Robert Lansing, Felice Orlandi",Crime,1960
The Rat Race,Robert Mulligan,"Tony Curtis, Debbie Reynolds, Don Rickles",Drama,1960
Raymie,Frank McDonald,"David Ladd, Julie Adams, Charles Winninger",Drama,1960
The Rise and Fall of Legs Diamond,Budd Boetticher,"Ray Danton, Karen Steele, Elaine Stewart",Crime,1960
The Savage Innocents,Nicholas Ray,"Anthony Quinn, Peter O'Toole, Yoko Tani",Drama,1960
Scent of Mystery,Jack Cardiff,"Denholm Elliott, Peter Lorre",Mystery,1960
The Secret of the Purple Reef,William Witney,"Richard Chamberlain, Peter Falk, Margia Dean",Adventure,1960
September Storm,Byron Haskin,"Joanne Dru, Mark Stevens, Robert Strauss",Adventure,1960
Sergeant Rutledge,John Ford,"Jeffrey Hunter, Woody Strode, Constance Towers",Western,1960
Seven Thieves,Henry Hathaway,"Edward G. Robinson, Rod Steiger, Joan Collins",Film noir,1960
Seven Ways from Sundown,Harry Keller,"Audie Murphy, Barry Sullivan",Western,1960
Sex Kittens Go to College,Albert Zugsmith,"Mamie Van Doren, Tuesday Weld, John Carradine",Comedy,1960
Song Without End,"Charles Vidor, George Cukor","Dirk Bogarde, Capucine, Patricia Morison",Biography,1960
Spartacus,Stanley Kubrick,"Kirk Douglas, Laurence Olivier, Jean Simmons, Tony Curtis, Peter Ustinov, Charles Laughton, John Gavin, Woody Strode, John Ireland, John Dall",Epic,1960
Squad Car,Ed Leftwich,"Vici Raaf, Paul Bryar",Crime,1960
"Stop!, Look and Laugh",,,Animated film,1960
The Story of Ruth,Henry Koster,"Stuart Whitman, Tom Tryon, Peggy Wood, Elana Eden",Biblical,1960
Strangers When We Meet,Richard Quine,"Kirk Douglas, Kim Novak, Ernie Kovacs",Drama,1960
Studs Lonigan,Irving Lerner,"Frank Gorshin, Jack Nicholson, Venetia Stevenson",Drama,1960
The Subterraneans,Ranald MacDougall,"Leslie Caron, George Peppard, Janice Rule",Drama,1960
Summer of the Seventeenth Doll,Leslie Norman,"Ernest Borgnine, Anne Baxter, John Mills, Angela Lansbury",Adventure,1960
The Sundowners,Fred Zinnemann,"Deborah Kerr, Robert Mitchum",Drama,1960
Sunrise at Campobello,Vincent J. Donehue,"Ralph Bellamy, Greer Garson",Biography,1960
Surprise Package,Stanley Donen,"Yul Brynner, Mitzi Gaynor",Comedy,1960
Swiss Family Robinson,Ken Annakin,"John Mills, Dorothy McGuire, Tommy Kirk",Adventure,1960
