Title,Director,Cast,Genre,Year,new_Genre
Kurukshetram,unknown,"Arjun Sarja, Prasanna, Vaibhav Reddy, Varalaxmi Sarathkumar, Sruthi Hariharan",unknown,2018,unknown
Janatha Hotel,unknown,"Dulquer Salmaan, Nithya Menen, Thilakan, Lena, Mammukoya, Siddique",unknown,2018,unknown
Saamy,unknown,"Vikram, Keerthi Suresh, Prabhu Ganesan, Bobby Simha, Soori, John Vijay",unknown,2018,unknown
Nawab,unknown,"Aravind Swamy, Silambarasan, Arun Vijay, Vijay Sethupathi, Aditi Rao Hydari, Jyothika, Aishwarya Rajesh, Prakash Raj, Jayasudha",unknown,2018,unknown
Venom,unknown,"Tom Hardy, Michelle Williams, Riz Ahmed, Jenny Slate, Reid Scott, Woody Harrelson",unknown,2018,unknown
Pandem Kodi 2,unknown,"Vishal Krishna, Keerthy Suresh, Varalaxmi Sarathkumar, Meera Jasmine, Ganja Karuppu",unknown,2018,unknown
Aishwaryabhimasthu,unknown,"Arya, Tamannaah, Santhanam, Bhanu",unknown,2018,unknown
Red Mirchi,unknown,"Veena Malik, Akshay, Anitha Bhat, Srinivasa Murthy",unknown,2018,unknown
Sarkar,unknown,"Vijay, Keerthy Suresh, Varalaxmi Sarathkumar, Yogi Babu",unknown,2018,unknown
Thugs of Hindostan,unknown,"Aamir Khan, Amitabh Bachchan, Katrina Kaif, Fatima Sana Shaikh, Lloyd Owen, Mohammed Zeeshan Ayyub",unknown,2018,unknown
Fantastic Beasts: The Crimes of Grindelwald,unknown,"Eddie Redmayne, Carmen Ejogo, Johnny Depp, Jude Law, Katherine Waterston, Dan Fogler",unknown,2018,unknown
Roshagadu,unknown,"Vijay Antony, Nivetha Pethuraj, Daniel Balaji, Lakshmy Ramakrishnan",unknown,2018,unknown
The Train,unknown,"Mammootty, Jayasurya, Kota Srinivasa Rao",unknown,2018,unknown
2.0,unknown,"Rajinikanth, Akshay Kumar, Amy Jackson, Sudhanshu Pandey, Kalabhavan Shajon",unknown,2018,unknown
Mortal Engines,unknown,"Robert Sheehan, Hera Hilmar, Hugo Weaving, Stephen Lang, Colin Salmon",unknown,2018,unknown
Pelli Roju,unknown,"Attakathi Dinesh, Miya George, Nivetha Pethuraj, Riythvika",unknown,2018,unknown
Odiyan,unknown,"Mohanlal, Manju Warrier, Prakash Raj, Manoj Joshi, Narain, Innocent",unknown,2018,unknown
Samudra Puthrudu Aquaman,unknown,"Jason Momoa, Amber Heard, Patrick Wilson, Nicole Kidman, Willem Dafoe",unknown,2018,unknown
Bhairava Geetha,unknown,"Dhananjay, Irra Mor",unknown,2018,unknown
KGF,unknown,"Yash, Srinidhi Shetty, Malavika Avinash, Achyuth Kumar",unknown,2018,unknown
Maari 2,unknown,"Dhanush, Sai Pallavi, Varalaxmi Sarathkumar, Kreshna",unknown,2018,unknown
Ajay Passayyadu,Prem Deepak,"Aman Singh, Jhansi, Sai Ketan, Sivannarayana",unknown,2019,unknown
Natana,Bharathi Babu,"Mahidar, Sravya Rao, Raghu Babu, Prabhas Sreenu",unknown,2019,unknown
N.T.R: Kathanayakudu,Krish,Nandamuri BalakrishnaVidya BalanRana DaggubatiSumanthRakul Preet SinghNithya MenenHansika Motwani,unknown,2019,Drama
Vinaya Vidheya Rama,Boyapati Srinu,Ram CharanKiara AdvaniVivek OberoiPrasanthSnehaMukesh RishiHarish UthamanMahesh Manjrekar,unknown,2019,Action Drama
F2: Fun and Frustration,Anil Ravipudi,VenkateshVarun TejTamannaah BhatiaMehreen PirzadaPrakash RajNassarRajendra PrasadVennela Kishore,unknown,2019,Comedy
Kothaga Maa Prayanam,Ramana Mogili,"Yamini Bhaskar, Priyanth, Bhanu, Karunya Chowdhary, Jeeva, Giridhar",unknown,2019,Drama Romance
Mr. Majnu,Venky Atluri,Akhil AkkineniNidhhi AgerwalIzabelle LeiteKailash ReddyRaja ChemboluNaga BabuSubbarajuRao RameshJayaprakashAjay,unknown,2019,Drama Romance
Akkadokaduntadu,Sri Paada Viswak,"Siva Kantamaneni, Ram Karthik, Vinod Kumar, Ravi Babu",unknown,2019,unknown
Bichagada Majaka,K. S. Nageswara Rao,"Arjun Reddy, Neha Deshpande, Suman, Babu Mohan",unknown,2019,unknown
Gamer,Rajesh Tadakala,"Sraneeth Raj, Kalyani Patel",unknown,2019,unknown
Sakala Kala Vallabhudu,Siva Ganesh,"Tanishq Reddy, Meghla Muktha, Suman, Jeeva",unknown,2019,unknown
Nuvvu Thopu Raa,Harinath Babu B,"Sudhakar Komakula, Nithya Shetty",unknown,2019,unknown
Yatra,Mahi V. Raghav,"Mammootty, Suhasini Maniratnam, Anasuya Bharadwaj, Jagapati Babu, Sachin Khedekar",unknown,2019,History
4 Letters,R. Raghuraj,"Eeshwar, Tuya Chakraborthy, Posani Krishna Murali, Anikitha Maharaana",unknown,2019,unknown
Mithai,Prashant Kumar,"Priyadarshi Pullikonda, Kamal Kamaraju, Swetaa Verma, Gayatri Gupta",unknown,2019,Comedy Crime Romance
N.T.R: Mahanayakudu,Krish,"Nandamuri Balakrishna, Vidya Balan, Rana Daggubati",unknown,2019,Drama
Prementha Panichese Narayana,Jonnalagadda Srinivasa Rao,"Harikrishna Jonnalagadda, Akshitha, Jhansi",unknown,2019,unknown
Akkadokaduntadu,Sri Paada Viswaak,"Ram Karthik, Vinod Kumar, Ravi Babu, Alekhaaya, Siva Harish",unknown,2019,unknown
Crazy Crazy Feeling,Sanjai Kartik,"Viswant Duddumpudi, Palak Lalwani",unknown,2019,Unknown
118,K. V. Guhan,"Kalyan Ram, Nivetha Thomas, Shalini Pandey",unknown,2019,Action Thriller
Eureka,Karteek Anand,"Karteek Anand, Dimple Hayathi",unknown,2019,unknown
Aa Nimisham,Kala Rajesh,"Prasad Reddy, Ranisree",unknown,2019,unknown
Ashok Reddy,Nandi Venkat Reddy,"Rajanikanthi Kathi, Rambhaa",unknown,2019,unknown
Bilalpur Police Station,Naga Sai Makham,"Srinath Maganti, Saanvie Meghana, Goreti Venkanna, R. S. Nanda",unknown,2019,Action Drama
College Poragallu,Annam Chandrashekar,"Mallikarjun, Kavitha Mahato",unknown,2019,unknown
Jessie,Ashwani Kumar. V,"Abhinav Gomatam, Abhishek Maharshi",unknown,2019,Horror Drama Thriller
Magnet,Adishesha Sai Reddy,"Sakshi Chowdhary, Posani Krishna Murali, Jabardasth Srinu, Akshitha",unknown,2019,Unknown
Manasa Vaacha,M. V. Prasad,"Tejas, Karishna Karpal, Seema Parmar",unknown,2019,unknown
Pranam Khareedu,P. L. K. Reddy,"Prashanth, Avantika, Taraka Ratna",unknown,2019,unknown
Where Is the Venkatalakshmi,Kishore Kumar,"Raai Laxmi, Pujita Ponnada, Ram Karthik, Praveen, Brahmaji, Madhunandan",unknown,2019,Unknown
Prematho Cheppana,Ranga Ravinder Gupta,"Udaytej, Bhanu Sri Mehra",unknown,2019,unknown
Adhrushyam,Ravi Prakash Krishnamsetty,"Jaan, Angana Roy, Kalpana, Jabardasth Appa Rao, R. P. Vinod",unknown,2019,unknown
Cheddi Gang,Kanagala Ramesh Chowdhary,"Srinivasa Reddy, Devan, Baburaj",unknown,2019,unknown
Vinara Sodara Veera Kumara,Sateesh Chandra Nadella,"Srinivas Sai, Priyanka Jain, Uttej, Jhansi",unknown,2019,unknown
Lakshmi's NTR,Ram Gopal VarmaAgasthya Manju,"P. Vijay Kumar, Yagna Shetty, Sritej",unknown,2019,Drama
Suryakantham,Pranith Bramandapally,"Niharika Konidela, Rahul Vijay, Shivaji Raja, Suhasini Maniratnam",unknown,2019,Comedy Romance
Majili,Shiva Nirvana,"Naga Chaitanya Akkineni, Samantha Akkineni, Divyansha Kaushik, Subbaraju, Rao Ramesh, Atul Kulkarni, Posani Krishna Murali",unknown,2019,Drama Romance
Prema Katha Chitram 2,Hari Krishna,"Sumanth Ashwin, Nandita Swetha",unknown,2019,Thriller Horror Romance
Chitralahari,Kishore Tirumala,"Sai Dharam Tej, Kalyani Priyadarshan, Nivetha Pethuraj, Sunil, Vennela Kishore, Posani Krishna Murali, Brahmaji",unknown,2019,Drama Romance
Runam,Srinivas Gundareddy,"Gopi Krishna, Priyanka Augustine, Mahendar, Shilpa",unknown,2019,unknown
Jersey,Gowtam Tinnanuri,"Nani, Shraddha Srinath, Sathyaraj, Sampath Raj, Harish Kalyan, Viswant",unknown,2019,unknown
Chikati Gadilo Chithakotudu,Santhosh P. Jayakumar,"Adith Arun, Bhagyashree Mote, Sayantani Guhathakurta, Nikki Tamboli, Posani Krishna Murali, Rajendran",unknown,2019,Horror Comedy Romance
Danger Love Story,Shekar Chandra,"Khayyum Gaurav, Adia, Madhulagna Das, Jabardasth Appa Rao",unknown,2019,unknown
Diksoochi,Dilip Kumar Salvadi,"Dilip Kumar Salvadi, Chandni Bhagwanani, Sammeta Gandhi, Chatrapathi Shekar",unknown,2019,unknown
Duppatlo Minnagu,Yandamuri Veerendranath,"Naveen Thirthahalli, Chirashree Anchan",unknown,2019,unknown
Nuvvu Thopu Raa,B. Harinath Babu,"Sudhakar Komakula, Nithya Shetty, Nirosha",unknown,2019,unknown
Okate Life,M. Venkat,"Jithan Ramesh, Shruti Yugal, Nalla Venu, Suman",unknown,2019,unknown
Rangu Paduddi,S. Shyam Prasad,"Ali, Raghu Babu, Dhanraj, Suman Shetty",unknown,2019,unknown
Maharshi,Vamsi Paidipally,Mahesh BabuPooja HegdeAllari NareshJagapathi BabuPrakash Raj,unknown,2019,Drama Action
ABCD: American Born Confused Desi,Sanjeev Reddy,"Allu Sirish, Rukshar Dhillon, Nagendra Babu, Master Bharath, Kota Srinivasa Rao",unknown,2019,Comedy
Enthavaraalaina,Guru Chindepalli,"Advaith, Zaheeda Syam",unknown,2019,unknown
Romantic Criminals,P. Sunil Kumar Reddy,"Manoj Nandam, Avantika Munni, Divya Vijju, K. Vinay",unknown,2019,Crime Drama Romance
Swayamvadha,Vivek Varma,"Aditya Alluri, Anika Rao, Dhanraj, Posani Krishna Murali",unknown,2019,unknown
Sita,Teja,"Kajal Aggarwal, Bellamkonda Sreenivas, Sonu Sood",unknown,2019,Unknown
Abhinetri 2,A. L. Vijay,"Prabhu Deva, Tamannaah, Nandita Swetha, Dimple Hayathi",unknown,2019,unknown
December 31,G. Kondal Rao,"Navakanth, Seetha, Saptagiri, Nutan Prasad, Posani Krishna Murali",unknown,2019,unknown
Falaknuma Das,Vishwak Sen,"Vishwak Sen, Saloni Mishra, Harshita Gaur, Prashanthi Charuolingah, Tharun Bhascker Dhaassyam, Abhinav Gomatam",unknown,2019,Action Romance Thriller
Seven,Nizar Shafi,"Havish, Nandita Swetha, Rahman, Regina Cassandra, Anisha Ambrose",unknown,2019,unknown
Hippi,Krishna,"Kartikeya Gummakonda, Digangana Suryavanshi, J. D. Chakravarthy, Brahmaji, Vennela Kishore",unknown,2019,Romance
Ek,Sampath V. Rudra,"Bishnu Adhikari, Abhinav Sardar, Aparna Sharma, Himanshi Khurana, Suman",unknown,2019,unknown
Game Over,Ashwin Saravanan,"Taapsee Pannu, Vinodhini Vaidyanathan, Anish Kuruvilla, Sanchana Natarajan",unknown,2019,unknown
Vajra Kavachadhara Govinda,Arun Pawar,"Saptagiri, Vaibhavi Joshi, Veda Sastry, Jabardasth Srinu",unknown,2019,Action
Viswamitra,Raajkiran,"Prasanna, Nanditha Raj, Ashutosh Rana, Satyam Rajesh",unknown,2019,Horror Thriller
1st Rank Raju,Naresh Kumar H. N.,"Chethan Maddineni, Kashish Vohra, Prakash Raj, Vennela Kishore, Naresh",unknown,2019,Unknown
Agent Sai Srinivasa Athreya,Swaroop RSJ,"Naveen Polishetty, Shruthi Sharma, Appaji Ambarisha Darbha",unknown,2019,Crime Comedy Mystery
Mallesham,Raj. R,"Priyadarshi Pulikonda, Ananya Nagalla, Ananda Chakrapani, Jagadish Pratap Bhandari",unknown,2019,Drama
Special - The Story of a Mind Reader,Vastav,"Ajay, Ranga, Akshatha, Jabardasth Appa Rao",unknown,2019,Thriller
Voter,G. S. Karthik,"Manchu Vishnu, Surabhi, Sampath Raj, Nassar, Posani Krishna Murali",unknown,2019,Action Drama Crime Family
Brochevarevarura,Vivek Athreya,"Sree Vishnu, Rahul Ramakrishna, Nivetha Thomas, Satyadev Kancharana, Priyadarshi Pulikonda",unknown,2019,Thriller Crime
Captain Rana Prathap,Haranath Policherla,"Haranath Policherla, Puneet Issar, Nishi Gandha",unknown,2019,unknown
Kalki,Prasanth Varma,"Dr. Rajasekhar, Nandita Swetha, Adah Sharma, Ashutosh Rana, Siddhu Jonnalagadda, Nassar",unknown,2019,Thriller Action Crime
Prema Janta,Nikhilesh Thogari,"Ram Praneeth, Sumaya, Uttej",unknown,2019,Romance
Burrakatha,Diamond Ratna Babu,"Aadhi, Mishti Chakraborty, Rajendra Prasad, Abhimanyu Singh, Naira Shah",unknown,2019,Romance Science Fiction
KakatheeyByudu,Vijay Samudra,"Taraka Ratna, Yamini, Chippy, Vinod Kumar",unknown,2019,unknown
Oh! Baby,B. V. Nandini Reddy,"Samantha Akkineni, Naga Shaurya, Rajendra Prasad, Lakshmi, Urvashi",unknown,2019,Comedy Drama Fantasy
Durmargudu,Suneeth Jampa,"Zaara Khan, Vijay Krishna, Racha Ravi, Jabardast Murali.",unknown,2019,unknown
Dorasaani,K. V. R. Mahendra,"Anand Devarakonda, Shivatmika Rajashekar, Kishore, Vinay Varma",unknown,2019,Unknown
KS100,Sher,"Sameer Khan, Shraddha Sharma, Sunita Pandey",unknown,2019,unknown
Ninu Veedani Needanu Nene,Caarthick Raju,"Sundeep Kishan, Anya Singh, Vennela Kishore, Murali Sharma, Posani Krishna Murali, Rahul Ramakrishna",unknown,2019,Horror Thriller
Marketlo Prajaswamyam,R. Narayana Murthy,"R. Narayana Murthy, Madhavi",unknown,2019,unknown
Rajdooth,"Arjun Gunnala, Cartyk","Meghamsh Srihari, Nakshatra, Ravi Varma, Kota Srinivasa Rao, Manobala",unknown,2019,Unknown
iSmart Shankar,Puri Jagannadh,"Ram Pothineni, Nidhhi Agerwal, Nabha Natesh, Puneet Issar, Satyadev Kancharana, Ashish Vidyarthi, Shayaji Shinde",unknown,2019,Action Science Fiction
Dear Comrade,Bharat Kamma,"Vijay Devarakonda, Rashmika Mandanna, Shruti Ramachandran",unknown,2019,Drama Action Romance
Nenu Lenu,Ram Kumar A.S.K,"Harshith Koditham, Sri Padma",unknown,2019,Drama Thriller Romance
Bailampudi,Anil Raj,"Harish Vinay, Tanishq Tiwari",unknown,2019,Unknown
Guna 369,Arjun Jandhyala,"Kartikeya Gummakonda, Anagha, Adhitya, Shivaji Raja",unknown,2019,Romance Action
Rakshasudu,Ramesh Varma,"Bellamkonda Sreenivas, Anupama Parameswaran, Rajiv Kanakala, Tanikella Bharani",unknown,2019,Crime Thriller Action
Sivaranjani,Naaga Prabhakkar,"Rashmi Gautham, Nandu, Nandini Rai, Akhil Karthik, Dhanraj, Delhi Rajeshwari",unknown,2019,unknown
Kathanam,Rajesh Nadendla,"Anasuya Bharadwaj, Srinivas Avasarala, Vennela Kishore",unknown,2019,Unknown
Manmadhudu 2,Rahul Ravindran,"Akkineni Nagarjuna, Rakul Preet Singh, Vennela Kishore, Lakshmi, Rao Ramesh",unknown,2019,Comedy Romance
Kobbari Matta,Rupak Ronaldson,"Sampoornesh Babu, Ishika Singh, Gayatri Gupta",unknown,2019,Comedy
Evaru,Venkat Ramji,"Adivi Sesh, Regina Cassandra, Naveen Chandra, Murali Sharma",unknown,2019,Thriller Crime
Ranarangam,Sudheer Varma,"Sharwanand, Kajal Aggarwal, Kalyani Priyadarshan",unknown,2019,Action Crime
Boy,Amar Viswaraj,"Lakshya Sinha, Sahithi, Vinay Varma",unknown,2019,unknown
Edaina Jaragocchu,K. Rama Kanth,"Bobby Simha, Sasha Singh, Ajay Ghosh, Vijay Raja",unknown,2019,unknown
Kousalya Krishnamurthy,Bhimaneni Srinivasa Rao,"Aishwarya Rajesh, Rajendra Prasad, Karthik Raju",unknown,2019,Drama
Hawaa,Mahesh Reddy,"Chaitanya Rao Madadi, Divi Prasanna, Phoebe Jakober, Kamal Krishna",unknown,2019,Action Crime Thriller
Nene Kedi No.1,Johni,"Shakalaka Shankar, Khushi Gadhvi, Gurleen Chopra, Mukul Dev",unknown,2019,unknown
Saaho,Sujeeth,"Prabhas, Shraddha Kapoor, Neil Nitin Mukesh, Arun Vijay, Jackie Shroff, Chunky Pandey, Mahesh Manjrekar, Lal, Mandira Bedi, Murali Sharma, Vennela Kishore, Evelyn Sharma, Supreeth",unknown,2019,Action Thriller
Jodi,Viswanath Arigella,"Aadi Saikumar , Shraddha Srinath",unknown,2019,unknown
Nani's Gang Leader,Vikram Kumar,"Nani, Kartikeya Gummakonda, Priyanka Arul Mohan, Lakshmi, Saranya, Kartikeya Gummakonda, Anish Kuruvilla, Priyadarshi, Raghubabu, Vennela Kishore",unknown,2019,Comedy Crime Thriller
Marshal,Jai Raaja Singh,"Abhay Adaka, Srikanth, Megha Chowdhury",unknown,2019,unknown
Gaddalakonda Ganesh,Harish Shankar,"Varun Tej, Atharvaa, Pooja Hegde, Mirnalini Ravi",unknown,2019,Action Thriller
Nenu Naa Nagarjuna,R. B. Gopal,"Mahesh Achanta, Somi Verma, Suman Shetty",unknown,2019,unknown
Pandugadi Photo Studio,Dileep Raj,"Ali, Babu Mohan, Bhavya Sri, Jeeva",unknown,2019,unknown
Rama Chakkani Seetha,Sriharsha Manda,"Indhra, Sukrutha Wagle, Ravi Babu, Rahul Sipligunj",unknown,2019,Unknown
Rayalaseema Love Story,Ram Ranadheer,"Venkat, Pavani, Hrishali",unknown,2019,unknown
Ninnu Thalachi,Anil Thota,"Vamsi Yakasiri, Stefy Patel",unknown,2019,Unknown
Sye Raa Narasimha Reddy,Surender Reddy,"Chiranjeevi, Nayanthara, Tamannaah, Jagapati Babu, Sudeep, Vijay Sethupathi",unknown,2019,Action Drama
Chanakya,Thiru,"Gopichand, Mehreen Pirzada, Zareen Khan, Rajesh Khattar",unknown,2019,Action Thriller
Oorantha Anukuntunnaru,Balaji,"Srinivas Avasarala, Nawin Vijaya Krishna, Megha Chowdhury, Sophiya Singh",unknown,2019,unknown
Evvarikee Cheppoddu,Basava Shanker,"Rakesh Varre, Gargeyi Yellapragada, Vamsi Nakkanti",unknown,2019,Drama Romance Family
RDX Love,Bhanu Shankar,"Tejus Kancherla, Payal Rajput, Dr V. K. Naresh, Mumaith Khan",unknown,2019,Romance Drama
Krishna Rao Supermarket,Sreenath Pulakuram,"Kriishna, Elsa Ghosh, Tanikella Bharani, Ravi Prakash, Sana, Gowtham Raju",unknown,2019,Thriller
Malli Malli Chusa,Hemanth Karthik,"Anurag Konidena, Shweta Avasthi, Kairavi Thakkar",unknown,2019,Drama Romance
Operation Gold Fish,Sai Kiran Adivi,"Aadi, Sasha Chettri, Nithya Naresh, Karthik Raju",unknown,2019,Unknown
Raju Gari Gadhi 3,Ohmkar,"Ashwin Babu, Avika Gor, Ali, Brahmaji, Urvashi, Ajay Ghosh, Prabhas Sreenu, Hari Teja, Dhanraj",unknown,2019,Comedy Horror Thriller
Sarovaram,Suresh Yadavalli,"Vishal Punna, Priyanka Sharma, Sri Latha, Tanikella Bharani",unknown,2019,unknown
Thupaki Ramudu,T. Prabhakar,"Bithiri Sathi, Priya",unknown,2019,Comedy Drama
Vanavasam,Bharath Kumar P & Narendra,"Naveenraj Sankarapu, Shashi Kanth, Sravya, Sruthi",unknown,2019,unknown
Aaviri,Ravi Babu,"Ravi Babu, Neha Chauhan, Sri Muktha",unknown,2019,Drama Thriller
Dandupalyam 4,K. T. Nayak,"Suman Ranganathan, Mumaith Khan, Petrol Prasanna, Venkat",unknown,2019,unknown
Meeku Maathrame Cheptha,Shammer Sulthan,"Tharun Bhascker Dhaassyam, Vani Bhojan, Avantika Mishra, Pavani Gangireddy, Abhinav Gomatam,Anasuya Bharadwaj",unknown,2019,Drama Comedy
Planning,B. L. Prasad,"Mahindra, Kulkarni Mamata, Alisha, Ranga Sai, Adith Chaitanya Reddy",unknown,2019,unknown
Thipparaa Meesam,Krishna Vijay,"Sree Vishnu, Nikki Tamboli, Rohini",unknown,2019,Action Romance
Tenali Ramakrishna BA. BL,G. Nageswara Reddy,"Sundeep Kishan, Hansika Motwani, Varalaxmi Sarathkumar, Raghu Babu, Murali Sharma",unknown,2019,Comedy Drama
George Reddy,B. Jeevan Reddy,"Sandeep Madhav, Shrinivas Pokale, Muskaan Khubchandani, Abhay Bethiganti, Satyadev Kancharana, Devika Daftardar, Pawon Ramesh, Shatru, Manoj Nandam, Thiruveer, Pawon Ramesh, Bunny Abiran, Laxman Meesala, Yadamma Raju, Jagadeesh, Sanjay Reddy",unknown,2019,Action Drama
Raagala 24 Gantallo,Srinivasa Reddy,"Eesha Rebba, Satyadev Kancharana, Sriram, Ganesh Venkatraman",unknown,2019,unknown
Tholubommalata,Vishwanath Maganti,"Rajendra Prasad, Viswant, Harshitha Chowdary, Vennela Kishore",unknown,2019,unknown
Pichhodu,Hemanth Srinivas,"Kranthi, K. Simar, Posani Krishna Murali, Sameer, Satya Krishna, Abhay Bethiganti, Apparao, Achanta Mahesh, Durga",unknown,2019,unknown
Beach Road Chetan,Chetan MaddineniChakravarty Devulapalli,"Chetan Maddineni, Razia Abdul, Anjali, Suja Ansari",unknown,2019,Action Drama Science Fiction
Traap,V. S. Phanindra,"Brahmaji, Mahendra, Katyayani Sharma, Shalu, Racha Ravi",unknown,2019,unknown
Ranasthalam,Adhi Aravala,"Satyam Rajesh, Jabardasth Appa Rao, Chatrapathi Sekhar, Shalu",unknown,2019,unknown
Arjun Suravaram,T. N. Santhosh,"Nikhil Siddharth, Lavanya Tripathi, Tarun Arora, Vennela Kishore",unknown,2019,Action Drama Thriller
Raja Vaaru Rani Gaaru,Ravi Kiran Kola,"Kiran Abbavaram, Rahasya Gorak, Rajkumar Kasireddy, Yazurved Gurram, Snehamadhuri Sharma, Divya Narni",unknown,2019,Romance Comedy
Raghupathi Venkaiah Naidu,Babji,"Naresh, Vahini, Tanikella Bharani, Maharshi Raghava, Muni Chandra, Satyapriya, Bhavana, Akhil, Geddayya, Sai Kanth, Devaraj, Chakrapaani, Taara Singh",unknown,2019,Drama
Miss Match,N. V. Nirmal Kumar,"Uday Shankar, Aishwarya Rajesh, Pradeep Rawat, Sanjay Swaroop, Master Adhiroh, Naga Mahesh",unknown,2019,Family Drama
Bhagyanagara Veedullo Gamattu,Srinivasa Reddy,"Srinivasa Reddy, Dollysha, Vennela Kishore, Satya, Shakalaka Shankar, Chitram Seenu, Suman Setty, Raghu Babu, Jhansi, Satyam Rajesh, Viva Harsha, Praveen, Racha Ravi, Hyper Aadi",unknown,2019,unknown
Ashwamedham,Nitin Gawde,"Dhruva Karunakar, Priyadarshi Pulikonda, Vennela Kishore, Suman, Sonyaa, Shivangi, Ambati Arjun, Prachi",unknown,2019,unknown
90ML,Sekhar Reddy Yerra,"Kartikeya Gummakonda, Neha Solanki, Ravi Kishan, Rao Ramesh, Ali, Posani Krishna Murali, Ajay, Prabhakar, Satya Prakash, Pragathi, Praveen, Raghu Karumanchi, Nellore Sudharshan, Thagubothu Ramesh, Roll Rida, Duvvasi Mohan",unknown,2019,Romance
Amma Rajyam Lo Kadapa Biddalu,Ram Gopal Varma,"Ajmal Ameer, Brahmanandam, Ali, Dheeraj Kv, Dhananjay Prabhune, Mahesh Kathi, Swapna, Dhanraj, Prudhvi Raj, Jaffar Babu",unknown,2019,Crime Thriller Drama
Hulchul,Sripathi Karrl,Rudhraksh UtkamDhanya BalakrishnaKrishnuduMadhunandanRavi Prakash,unknown,2019,unknown
Venky Mama,K. S. Ravindra,VenkateshNaga ChaitanyaRaashi KhannaPayal RajputPrakash RajNassarRao Ramesh,unknown,2019,Family Comedy Drama Action
Ruler,K. S. Ravikumar,"Nandamuri Balakrishna, Sonal Chauhan, Vedhika, Prakash Raj, Jayasudha, Bhumika Chawla, Sayaji Shinde, Raghu Babu, Srinivas Reddy",unknown,2019,Action Drama Romance
Prati Roju Pandage,Maruthi Dasari,"Sai Dharam Tej, Raashi Khanna, Sathyaraj, Rao Ramesh, Vijayakumar, Murali Sharma, Ajay, Hari Teja, Satyam Rajesh, Bharath Reddy, Suhas",unknown,2019,Family Romance Comedy
Iddari Lokam Okate,G. R. Krishna,"Raj Tarun, Shalini Pandey, Nassar, Master Bharath",unknown,2019,Drama Romance
Mathu Vadalara,Ritesh Rana,"Sri Simha, Naresh Agastya, Athulya Chandra, Vennela Kishore, Satya, Brahmaji",unknown,2019,Crime Comedy Thriller
Software Sudheer,P. Rajasekhar Reddy,"Sudigali Sudheer, Dhanya Balakrishna, Nassar, Sayaji Shinde, Indraja, Posani Krishna Murali, Siva Prasad",unknown,2019,Comedy Drama Romance
Title,unknown,Cast,unknown,2019,unknown
Bumblebee,unknown,"John Cena, Hailee Steinfeld, Dylan O'Brien, Vanessa Rousso, John Ortiz, Pamela Adlon, Jorge Lendeborg Jr.",unknown,2019,unknown
Lady Tiger,unknown,"Nayanthara, Biju Menon, Skanda Ashok, Manisha Koirala, Prakash Raj",unknown,2019,unknown
Ranarangam,unknown,"Kishore, Yagna Shetty, Ajay Ratnam, Sulile Kumar",unknown,2019,Action Crime
Petta,unknown,"Rajinikanth, Simran, Vijay Sethupathi, Trisha, Bobby Simha, Nawazuddin Siddiqui",unknown,2019,unknown
The Accidental Prime Minister,unknown,"Anupam Kher, Akshaye Khanna, Suzanne Bernert, Aahana Kumra, Arjun Mathur, Vipin Sharma, Divya Seth",unknown,2019,unknown
Manikarnika,unknown,"Kangana Ranaut, Atul Kulkarni, Jisshu Sengupta, Suresh Oberoi",unknown,2019,unknown
Seema Raja,unknown,"Siva Karthikeyan, Samantha Akkineni, Simran, Soori, Keerthy Suresh",unknown,2019,unknown
Amavasya,unknown,"Sachiin Joshi, Nargis Fakhri",unknown,2019,unknown
Vicharana,unknown,Attakathi Dinesh,unknown,2019,unknown
Dev,unknown,"Karthi, Rakul Preet Singh, Ramya Krishnan, Prakash Raj, Vamsi Krishna",unknown,2019,unknown
Lovers Day,unknown,"Roshan Abdul, Priya Prakash Varrier, Noorin Shereef, Aneesh G. Menon, Ashish Vidyarthi",unknown,2019,unknown
Anjali CBI,unknown,"Nayantara, Atharvaa Murali, Anurag Kashyap, Raashi Khanna",unknown,2019,unknown
